投球数,球種,球速,結果,投手,打者,スコア,アウトカウント
1,スライダー,131km/h,見逃し,小川 泰弘,木下 拓哉,0-2,●●
2,ツーシーム,142km/h,ファウル,小川 泰弘,木下 拓哉,0-2,●●
3,スライダー,131km/h,ボール,小川 泰弘,木下 拓哉,0-2,●●
4,ナックルカーブ,116km/h,ファウル,小川 泰弘,木下 拓哉,0-2,●●
5,ツーシーム,143km/h,中飛,小川 泰弘,木下 拓哉,0-2,●●
1,チェンジアップ,117km/h,見逃し,小川 泰弘,石川 昂弥,0-2,●●●
2,スライダー,132km/h,空振り,小川 泰弘,石川 昂弥,0-2,●●●
3,スライダー,131km/h,ボール,小川 泰弘,石川 昂弥,0-2,●●●
4,フォーク,135km/h,空三振,小川 泰弘,石川 昂弥,0-2,●●●
1,ストレート,145km/h,ボール,髙橋 宏斗,青木 宣親,0-2,●
2,ストレート,150km/h,見逃し,髙橋 宏斗,青木 宣親,0-2,●
3,スプリット,135km/h,投ゴロ  [バットの先、ボテボテ],髙橋 宏斗,青木 宣親,0-2,●
1,ストレート,149km/h,中２  [フェンス直撃],髙橋 宏斗,山田 哲人,0-2,●
1,ナックルカーブ,119km/h,見逃し,髙橋 宏斗,村上 宗隆,0-2,●●
2,ストレート,148km/h,ボール,髙橋 宏斗,村上 宗隆,0-2,●●
3,カットボール,135km/h,ボール,髙橋 宏斗,村上 宗隆,0-2,●●
4,スプリット,138km/h,空振り,髙橋 宏斗,村上 宗隆,0-2,●●
5,ストレート,151km/h,ボール,髙橋 宏斗,村上 宗隆,0-2,●●
6,ストレート,150km/h,見三振  [構えたところにズバリ],髙橋 宏斗,村上 宗隆,0-2,●●
1,カットボール,139km/h,ボール,髙橋 宏斗,塩見 泰隆,0-2,●●
2,スプリット,139km/h,ボール,髙橋 宏斗,塩見 泰隆,0-2,●●
3,ナックルカーブ,122km/h,ボール,髙橋 宏斗,塩見 泰隆,0-2,●●
4,ストレート,152km/h,空振り,髙橋 宏斗,塩見 泰隆,0-2,●●
5,ストレート,152km/h,見逃し,髙橋 宏斗,塩見 泰隆,0-2,●●
6,スプリット,139km/h,四球,髙橋 宏斗,塩見 泰隆,0-2,●●
1,スプリット,139km/h,空振り,髙橋 宏斗,長岡 秀樹,0-2,●●
2,ストレート,151km/h,ボール,髙橋 宏斗,長岡 秀樹,0-2,●●
3,スプリット,138km/h,ボール,髙橋 宏斗,長岡 秀樹,0-2,●●
1,スプリット,139km/h,空振り,髙橋 宏斗,長岡 秀樹,0-2,●●●
2,ストレート,151km/h,ボール,髙橋 宏斗,長岡 秀樹,0-2,●●●
3,スプリット,138km/h,ボール,髙橋 宏斗,長岡 秀樹,0-2,●●●
4,スプリット,137km/h,ファウル  [自打球],髙橋 宏斗,長岡 秀樹,0-2,●●●
5,スプリット,137km/h,一ゴロ  [バットの先、投手ガッツポーズ],髙橋 宏斗,長岡 秀樹,0-2,●●●
1,ツーシーム,140km/h,投ゴロ,小川 泰弘,京田 陽太,0-2,●
1,ストレート,140km/h,ボール,小川 泰弘,髙橋 宏斗,0-2,●
2,ストレート,142km/h,ボール,小川 泰弘,髙橋 宏斗,0-2,●
3,ストレート,140km/h,見逃し,小川 泰弘,髙橋 宏斗,0-2,●
4,ストレート,142km/h,ファウル,小川 泰弘,髙橋 宏斗,0-2,●
5,ツーシーム,141km/h,ボール,小川 泰弘,髙橋 宏斗,0-2,●
6,ストレート,141km/h,ファウル,小川 泰弘,髙橋 宏斗,0-2,●
7,ストレート,141km/h,右２,小川 泰弘,髙橋 宏斗,0-2,●
1,チェンジアップ,118km/h,見逃し,小川 泰弘,大島 洋平,0-2,●
2,フォーク,134km/h,ファウル,小川 泰弘,大島 洋平,0-2,●
3,フォーク,133km/h,ファウル,小川 泰弘,大島 洋平,0-2,●
4,ストレート,143km/h,ファウル,小川 泰弘,大島 洋平,0-2,●
5,スライダー,133km/h,ボール,小川 泰弘,大島 洋平,0-2,●
6,ツーシーム,144km/h,ファウル,小川 泰弘,大島 洋平,0-2,●
7,ナックルカーブ,115km/h,左安  [ポテンヒット],小川 泰弘,大島 洋平,0-2,●
1,ストレート,141km/h,ボール,小川 泰弘,鵜飼 航丞,0-3,●●
2,チェンジアップ,118km/h,空振り,小川 泰弘,鵜飼 航丞,0-3,●●
3,ツーシーム,142km/h,遊ゴロ  [詰り、併殺崩れ],小川 泰弘,鵜飼 航丞,0-3,●●
1,スライダー,129km/h,ボール,小川 泰弘,A.マルティネス,0-3,●●●
2,ナックルカーブ,115km/h,ボール,小川 泰弘,A.マルティネス,0-3,●●●
3,チェンジアップ,115km/h,空振り,小川 泰弘,A.マルティネス,0-3,●●●
4,ストレート,143km/h,ファウル,小川 泰弘,A.マルティネス,0-3,●●●
5,ストレート,143km/h,空三振,小川 泰弘,A.マルティネス,0-3,●●●
1,カットボール,132km/h,ボール,髙橋 宏斗,オスナ,0-3,●
2,ストレート,149km/h,見逃し,髙橋 宏斗,オスナ,0-3,●
3,カットボール,138km/h,三ゴロ  [バットの先、引っかけ、ランニングスロー],髙橋 宏斗,オスナ,0-3,●
1,カットボール,136km/h,空振り,髙橋 宏斗,古賀 優大,0-3,●●
2,ストレート,151km/h,ボール,髙橋 宏斗,古賀 優大,0-3,●●
3,カットボール,137km/h,空振り,髙橋 宏斗,古賀 優大,0-3,●●
4,カットボール,138km/h,ボール,髙橋 宏斗,古賀 優大,0-3,●●
5,ストレート,149km/h,ファウル,髙橋 宏斗,古賀 優大,0-3,●●
6,スプリット,139km/h,三ゴロ  [詰り],髙橋 宏斗,古賀 優大,0-3,●●
1,ナックルカーブ,120km/h,ボール,髙橋 宏斗,内山 壮真,0-3,●●
2,ストレート,152km/h,中２,髙橋 宏斗,内山 壮真,0-3,●●
1,ストレート,149km/h,見逃し,髙橋 宏斗,太田 賢吾,0-3,●●●
2,ストレート,151km/h,ファウル,髙橋 宏斗,太田 賢吾,0-3,●●●
3,ストレート,151km/h,ボール,髙橋 宏斗,太田 賢吾,0-3,●●●
4,ストレート,151km/h,ボール,髙橋 宏斗,太田 賢吾,0-3,●●●
5,スプリット,140km/h,遊飛  [泳ぎ],髙橋 宏斗,太田 賢吾,0-3,●●●
1,シュート,151km/h,ボール  [打者のけぞる],木澤 尚文,ビシエド,0-3,●
2,シュート,151km/h,見逃し,木澤 尚文,ビシエド,0-3,●
3,シュート,152km/h,ボール,木澤 尚文,ビシエド,0-3,●
4,シュート,152km/h,二ゴロ,木澤 尚文,ビシエド,0-3,●
1,シュート,152km/h,見逃し,木澤 尚文,阿部 寿樹,0-3,●
2,カットボール,145km/h,ボール  [ワンバウンド],木澤 尚文,阿部 寿樹,0-3,●
3,カットボール,144km/h,見逃し,木澤 尚文,阿部 寿樹,0-3,●
4,カットボール,144km/h,ボール,木澤 尚文,阿部 寿樹,0-3,●
5,カットボール,145km/h,ボール  [ハーフスイング],木澤 尚文,阿部 寿樹,0-3,●
6,カットボール,143km/h,中２,木澤 尚文,阿部 寿樹,0-3,●
1,シュート,153km/h,遊ゴロ  [走者動けず],木澤 尚文,木下 拓哉,0-3,●●
1,ストレート,151km/h,見逃し,木澤 尚文,石川 昂弥,0-3,●●●
2,スプリット,141km/h,ボール  [ワンバウンド],木澤 尚文,石川 昂弥,0-3,●●●
3,シュート,152km/h,投ゴロ  [詰り],木澤 尚文,石川 昂弥,0-3,●●●
1,ナックルカーブ,118km/h,ボール  [ワンバウンド],髙橋 宏斗,青木 宣親,0-3,●
2,スプリット,135km/h,ファウル,髙橋 宏斗,青木 宣親,0-3,●
3,スプリット,136km/h,空振り  [ハーフスイング],髙橋 宏斗,青木 宣親,0-3,●
4,スプリット,138km/h,二ゴロ  [リプレー検証後判定変わらず],髙橋 宏斗,青木 宣親,0-3,●
1,ストレート,151km/h,空振り,髙橋 宏斗,山田 哲人,0-3,●●
2,スプリット,138km/h,ボール,髙橋 宏斗,山田 哲人,0-3,●●
3,スプリット,139km/h,ファウル,髙橋 宏斗,山田 哲人,0-3,●●
4,カットボール,137km/h,見三振,髙橋 宏斗,山田 哲人,0-3,●●
1,スプリット,140km/h,ボール,髙橋 宏斗,村上 宗隆,1-3,●●
2,ナックルカーブ,120km/h,ボール,髙橋 宏斗,村上 宗隆,1-3,●●
3,カットボール,137km/h,中本  [バックスクリーン左],髙橋 宏斗,村上 宗隆,1-3,●●
1,スプリット,137km/h,空振り,髙橋 宏斗,塩見 泰隆,1-3,●●●
2,ストレート,150km/h,ボール,髙橋 宏斗,塩見 泰隆,1-3,●●●
3,ストレート,151km/h,ファウル,髙橋 宏斗,塩見 泰隆,1-3,●●●
4,ストレート,149km/h,ボール,髙橋 宏斗,塩見 泰隆,1-3,●●●
5,ストレート,152km/h,見三振  [全く反応できず],髙橋 宏斗,塩見 泰隆,1-3,●●●
1,シュート,150km/h,ファウル  [セーフティバント、バントファウル、捕手悶絶],木澤 尚文,京田 陽太,1-3,●
2,カットボール,142km/h,一ゴロ  [詰り],木澤 尚文,京田 陽太,1-3,●
1,シュート,153km/h,ファウル,木澤 尚文,根尾 昂,1-3,●
2,カットボール,141km/h,ファウル  [止めたバットに当たる],木澤 尚文,根尾 昂,1-3,●
3,カットボール,143km/h,右安,木澤 尚文,根尾 昂,1-3,●
1,シュート,151km/h,ボール,木澤 尚文,大島 洋平,1-3,●
2,カットボール,143km/h,見逃し,木澤 尚文,大島 洋平,1-3,●
3,カットボール,140km/h,右安,木澤 尚文,大島 洋平,1-3,●
1,ストレート,154km/h,一ゴロ,木澤 尚文,鵜飼 航丞,1-3,●●
1,シュート,153km/h,ボール,木澤 尚文,A.マルティネス,1-3,●●●
2,ストレート,152km/h,投ゴロ  [好プレイ],木澤 尚文,A.マルティネス,1-3,●●●
1,スライダー,135km/h,見逃し,祖父江 大輔,長岡 秀樹,1-3,
2,シュート,139km/h,ボール,祖父江 大輔,長岡 秀樹,1-3,
3,シュート,145km/h,ファウル,祖父江 大輔,長岡 秀樹,1-3,
4,ストレート,145km/h,ファウル,祖父江 大輔,長岡 秀樹,1-3,
5,チェンジアップ,141km/h,左安,祖父江 大輔,長岡 秀樹,1-3,
1,スライダー,134km/h,見逃し,祖父江 大輔,オスナ,1-3,●
2,スライダー,132km/h,ファウル  [自打球],祖父江 大輔,オスナ,1-3,●
3,ストレート,146km/h,ボール,祖父江 大輔,オスナ,1-3,●
4,スライダー,134km/h,ファウル,祖父江 大輔,オスナ,1-3,●
5,スライダー,135km/h,空三振  [ハーフスイング],祖父江 大輔,オスナ,1-3,●
1,シュート,144km/h,ボール,祖父江 大輔,川端 慎吾,1-3,●●
2,スライダー,133km/h,ボール,祖父江 大輔,川端 慎吾,1-3,●●
3,スライダー,134km/h,空振り,祖父江 大輔,川端 慎吾,1-3,●●
4,スライダー,134km/h,ボール,祖父江 大輔,川端 慎吾,1-3,●●
5,シュート,145km/h,見逃し,祖父江 大輔,川端 慎吾,1-3,●●
6,スライダー,135km/h,空三振,祖父江 大輔,川端 慎吾,1-3,●●
1,スライダー,135km/h,ファウル,祖父江 大輔,内山 壮真,1-3,●●●
2,スライダー,134km/h,見逃し,祖父江 大輔,内山 壮真,1-3,●●●
3,スライダー,135km/h,空三振  [投手ガッツポーズ],祖父江 大輔,内山 壮真,1-3,●●●
1,カットボール,134km/h,ボール,今野 龍太,ビシエド,1-3,
2,カットボール,137km/h,右安,今野 龍太,ビシエド,1-3,
1,カーブ,126km/h,見逃し,今野 龍太,阿部 寿樹,1-4,●
2,ストレート,143km/h,ファウル,今野 龍太,阿部 寿樹,1-4,●
3,ストレート,142km/h,ファウル,今野 龍太,阿部 寿樹,1-4,●
4,カーブ,122km/h,中２,今野 龍太,阿部 寿樹,1-4,●
1,ストレート,145km/h,二飛,今野 龍太,木下 拓哉,1-4,●●
1,カットボール,137km/h,三ゴロ  [バットの先、引っかけ],今野 龍太,石川 昂弥,1-4,●●●
1,ストレート,156km/h,ボール,ロドリゲス,太田 賢吾,1-4,
2,ストレート,155km/h,ボール,ロドリゲス,太田 賢吾,1-4,
3,ストレート,154km/h,見逃し,ロドリゲス,太田 賢吾,1-4,
4,ストレート,157km/h,空振り,ロドリゲス,太田 賢吾,1-4,
5,ストレート,158km/h,ファウル,ロドリゲス,太田 賢吾,1-4,
6,ストレート,159km/h,ボール,ロドリゲス,太田 賢吾,1-4,
7,ストレート,157km/h,四球,ロドリゲス,太田 賢吾,1-4,
1,ストレート,156km/h,ボール  [セーフティバント、バント構え],ロドリゲス,青木 宣親,1-4,
2,縦スライダー,131km/h,見逃し,ロドリゲス,青木 宣親,1-4,
3,縦スライダー,131km/h,見逃し,ロドリゲス,青木 宣親,1-4,
4,ストレート,153km/h,ボール,ロドリゲス,青木 宣親,1-4,
1,ストレート,156km/h,ボール  [セーフティバント、バント構え],ロドリゲス,青木 宣親,1-4,●
2,縦スライダー,131km/h,見逃し,ロドリゲス,青木 宣親,1-4,●
3,縦スライダー,131km/h,見逃し,ロドリゲス,青木 宣親,1-4,●
4,ストレート,153km/h,ボール,ロドリゲス,青木 宣親,1-4,●
5,縦スライダー,132km/h,ボール,ロドリゲス,青木 宣親,1-4,●
6,縦スライダー,131km/h,見三振  [一塁へ歩きかける、悔しがる],ロドリゲス,青木 宣親,1-4,●
1,ストレート,155km/h,見逃し,ロドリゲス,山田 哲人,1-4,●
2,ストレート,156km/h,ファウル,ロドリゲス,山田 哲人,1-4,●
3,縦スライダー,133km/h,三安  [ライン際、ダイビングキャッチ、送球がバウンド],ロドリゲス,山田 哲人,1-4,●
1,ストレート,155km/h,ボール,ロドリゲス,村上 宗隆,1-4,●●
2,ストレート,154km/h,ファウル,ロドリゲス,村上 宗隆,1-4,●●
3,ストレート,155km/h,ボール,ロドリゲス,村上 宗隆,1-4,●●
4,縦スライダー,131km/h,見逃し  [判定不服],ロドリゲス,村上 宗隆,1-4,●●
5,ストレート,154km/h,空三振  [ハーフスイング、判定不服、投手ガッツポーズ],ロドリゲス,村上 宗隆,1-4,●●
1,ストレート,155km/h,見逃し,ロドリゲス,塩見 泰隆,1-4,●●●
2,ストレート,153km/h,空振り,ロドリゲス,塩見 泰隆,1-4,●●●
3,ストレート,152km/h,ファウル,ロドリゲス,塩見 泰隆,1-4,●●●
4,ストレート,153km/h,ボール,ロドリゲス,塩見 泰隆,1-4,●●●
5,縦スライダー,131km/h,空三振  [投手ガッツポーズ],ロドリゲス,塩見 泰隆,1-4,●●●
1,ストレート,142km/h,見逃し,田口 麗斗,京田 陽太,1-4,●
2,スライダー,133km/h,ファウル,田口 麗斗,京田 陽太,1-4,●
3,スライダー,129km/h,二ゴロ  [バットの先、バウンド高い、ランニングスロー],田口 麗斗,京田 陽太,1-4,●
1,スライダー,131km/h,ボール,田口 麗斗,岡林 勇希,1-4,●●
2,ストレート,142km/h,三ゴロ,田口 麗斗,岡林 勇希,1-4,●●
1,ストレート,141km/h,ボール,田口 麗斗,大島 洋平,1-4,●●●
2,ストレート,141km/h,見逃し,田口 麗斗,大島 洋平,1-4,●●●
3,スライダー,127km/h,空振り  [ハーフスイング],田口 麗斗,大島 洋平,1-4,●●●
4,シュート,142km/h,ボール,田口 麗斗,大島 洋平,1-4,●●●
5,チェンジアップ,127km/h,ファウル,田口 麗斗,大島 洋平,1-4,●●●
6,スライダー,129km/h,空三振  [ワンバウンド],田口 麗斗,大島 洋平,1-4,●●●
1,ストレート,154km/h,見逃し,R.マルティネス,長岡 秀樹,1-4,●
2,ストレート,156km/h,ファウル,R.マルティネス,長岡 秀樹,1-4,●
3,ストレート,155km/h,空三振,R.マルティネス,長岡 秀樹,1-4,●
1,ストレート,156km/h,ファウル,R.マルティネス,オスナ,1-4,●●
2,スプリット,142km/h,見逃し,R.マルティネス,オスナ,1-4,●●
3,ストレート,156km/h,ボール,R.マルティネス,オスナ,1-4,●●
4,ストレート,155km/h,空三振,R.マルティネス,オスナ,1-4,●●
1,ストレート,153km/h,ボール,R.マルティネス,宮本 丈,1-4,●●●
2,ストレート,158km/h,見逃し,R.マルティネス,宮本 丈,1-4,●●●
3,スプリット,146km/h,空振り,R.マルティネス,宮本 丈,1-4,●●●
4,ストレート,157km/h,ファウル,R.マルティネス,宮本 丈,1-4,●●●
5,ストレート,156km/h,ボール,R.マルティネス,宮本 丈,1-4,●●●
6,ストレート,156km/h,ボール,R.マルティネス,宮本 丈,1-4,●●●
7,ストレート,155km/h,遊ゴロ,R.マルティネス,宮本 丈,1-4,●●●
1,ストレート,143km/h,見逃し,岸 孝之,松本 剛,0-0,
2,ストレート,143km/h,ボール,岸 孝之,松本 剛,0-0,
3,ストレート,144km/h,見逃し,岸 孝之,松本 剛,0-0,
4,ストレート,142km/h,ファウル,岸 孝之,松本 剛,0-0,
5,スライダー,134km/h,遊安  [バットの先、ボテボテ、送球できず],岸 孝之,松本 剛,0-0,
1,ストレート,139km/h,ボール  [バント構え],岸 孝之,淺間 大基,0-0,●
2,ストレート,141km/h,見逃し,岸 孝之,淺間 大基,0-0,●
3,チェンジアップ,127km/h,ファウル,岸 孝之,淺間 大基,0-0,●
4,ストレート,143km/h,空三振,岸 孝之,淺間 大基,0-0,●
1,カーブ,108km/h,ファウル  [自打球],岸 孝之,野村 佑希,0-0,●●
2,ストレート,142km/h,見逃し,岸 孝之,野村 佑希,0-0,●●
3,ストレート,140km/h,空三振  [高めのつり球を要求],岸 孝之,野村 佑希,0-0,●●
1,チェンジアップ,125km/h,見逃し,岸 孝之,近藤 健介,0-0,●●●
2,チェンジアップ,126km/h,二ゴロ  [引っかけ],岸 孝之,近藤 健介,0-0,●●●
1,ツーシーム,148km/h,見逃し,ポンセ,西川 遥輝,0-0,
