投球数,球種,球速,結果,投手,打者,スコア
4,フォーク,133km/h,空三振,加藤 貴之,安田 尚憲,1-1
1,ストレート,-,中安,小島 和哉,上川畑 大悟,1-1
1,カットボール,133km/h,見逃し  [セーフティバント、バント構え],小島 和哉,中島 卓也,1-1
2,カットボール,-,二ゴロ  [ジャンピングスロー],小島 和哉,中島 卓也,1-1
1,カットボール,133km/h,ボール,小島 和哉,近藤 健介,1-1
2,スライダー,127km/h,見逃し,小島 和哉,近藤 健介,1-1
3,ストレート,143km/h,見逃し,小島 和哉,近藤 健介,1-1
4,チェンジアップ,-,ボール  [ランエンドヒット、ワンバウンド、送球できず],小島 和哉,近藤 健介,1-1
1,カットボール,133km/h,ボール,小島 和哉,近藤 健介,1-1
2,スライダー,127km/h,見逃し,小島 和哉,近藤 健介,1-1
3,ストレート,143km/h,見逃し,小島 和哉,近藤 健介,1-1
4,チェンジアップ,-,ボール  [ランエンドヒット、ワンバウンド、送球できず],小島 和哉,近藤 健介,1-1
5,スライダー,128km/h,ボール,小島 和哉,近藤 健介,1-1
6,ストレート,143km/h,四球,小島 和哉,近藤 健介,1-1
1,スライダー,123km/h,見逃し,小島 和哉,野村 佑希,1-1
2,ストレート,142km/h,ボール,小島 和哉,野村 佑希,1-1
3,スライダー,129km/h,ボール,小島 和哉,野村 佑希,1-1
4,ストレート,-,遊安  [詰り、逆シングル],小島 和哉,野村 佑希,1-1
1,チェンジアップ,134km/h,ボール  [ワンバウンド],小島 和哉,今川 優馬,1-1
2,スライダー,129km/h,ファウル,小島 和哉,今川 優馬,1-1
3,チェンジアップ,134km/h,ボール  [ワンバウンド],小島 和哉,今川 優馬,1-1
4,カットボール,134km/h,空振り  [ヒットエンドラン、挟まれる],小島 和哉,今川 優馬,1-1
1,チェンジアップ,134km/h,ボール  [ワンバウンド],小島 和哉,今川 優馬,3-1
2,スライダー,129km/h,ファウル,小島 和哉,今川 優馬,3-1
3,チェンジアップ,134km/h,ボール  [ワンバウンド],小島 和哉,今川 優馬,3-1
4,カットボール,134km/h,空振り  [ヒットエンドラン、挟まれる],小島 和哉,今川 優馬,3-1
5,スライダー,131km/h,中２,小島 和哉,今川 優馬,3-1
1,ストレート,143km/h,見逃し,小島 和哉,古川 裕大,3-1
2,ストレート,144km/h,ボール,小島 和哉,古川 裕大,3-1
3,カットボール,136km/h,見逃し,小島 和哉,古川 裕大,3-1
4,スライダー,129km/h,ボール  [ワンバウンド],小島 和哉,古川 裕大,3-1
5,ストレート,144km/h,ボール,小島 和哉,古川 裕大,3-1
6,ストレート,144km/h,ファウル,小島 和哉,古川 裕大,3-1
7,ストレート,142km/h,ファウル,小島 和哉,古川 裕大,3-1
8,スライダー,129km/h,四球,小島 和哉,古川 裕大,3-1
1,ストレート,143km/h,ボール,小島 和哉,万波 中正,4-1
2,ストレート,144km/h,ボール,小島 和哉,万波 中正,4-1
3,ストレート,145km/h,ボール,小島 和哉,万波 中正,4-1
4,ストレート,-,左２  [ライン際],小島 和哉,万波 中正,4-1
1,カットボール,138km/h,ボール,廣畑 敦也,佐藤 龍世,4-1
2,カットボール,141km/h,ボール,廣畑 敦也,佐藤 龍世,4-1
3,カットボール,137km/h,ファウル,廣畑 敦也,佐藤 龍世,4-1
4,ストレート,147km/h,見逃し,廣畑 敦也,佐藤 龍世,4-1
5,スライダー,132km/h,ボール  [ワンバウンド],廣畑 敦也,佐藤 龍世,4-1
6,カットボール,141km/h,四球  [ワンバウンド],廣畑 敦也,佐藤 龍世,4-1
1,ストレート,148km/h,ファウル,廣畑 敦也,梅林 優貴,4-1
2,ストレート,-,左飛  [フェンスギリギリ],廣畑 敦也,梅林 優貴,4-1
1,チェンジアップ,115km/h,見逃し,加藤 貴之,茶谷 健太,4-1
2,ストレート,135km/h,見逃し,加藤 貴之,茶谷 健太,4-1
3,フォーク,-,中安,加藤 貴之,茶谷 健太,4-1
1,ストレート,135km/h,見逃し,加藤 貴之,佐藤 都志也,4-1
2,ストレート,-,遊ゴロ  [ヒットエンドラン],加藤 貴之,佐藤 都志也,4-1
1,スローカーブ,101km/h,見逃し,加藤 貴之,荻野 貴司,4-1
2,カットボール,126km/h,見逃し,加藤 貴之,荻野 貴司,4-1
3,フォーク,131km/h,ファウル,加藤 貴之,荻野 貴司,4-1
4,チェンジアップ,109km/h,ボール,加藤 貴之,荻野 貴司,4-1
5,スライダー,124km/h,死球,加藤 貴之,荻野 貴司,4-1
1,ストレート,-,遊ゴロ  [併殺崩れ],加藤 貴之,髙部 瑛斗,4-2
1,チェンジアップ,-,遊安  [泳ぎ],加藤 貴之,中村 奨吾,4-2
1,チェンジアップ,114km/h,ボール,加藤 貴之,山口 航輝,4-2
2,カットボール,127km/h,左飛,加藤 貴之,山口 航輝,4-2
1,カットボール,138km/h,ボール,廣畑 敦也,上川畑 大悟,4-2
2,カットボール,140km/h,ファウル,廣畑 敦也,上川畑 大悟,4-2
3,ストレート,146km/h,三邪飛,廣畑 敦也,上川畑 大悟,4-2
1,カーブ,118km/h,見逃し,廣畑 敦也,中島 卓也,4-2
2,ストレート,146km/h,ボール,廣畑 敦也,中島 卓也,4-2
3,ストレート,148km/h,ボール,廣畑 敦也,中島 卓也,4-2
4,ストレート,149km/h,空振り,廣畑 敦也,中島 卓也,4-2
5,ストレート,148km/h,ファウル,廣畑 敦也,中島 卓也,4-2
6,カーブ,118km/h,ファウル,廣畑 敦也,中島 卓也,4-2
7,スライダー,-,中安,廣畑 敦也,中島 卓也,4-2
1,カーブ,118km/h,ボール  [ワンバウンド],廣畑 敦也,近藤 健介,4-2
2,ストレート,147km/h,見逃し,廣畑 敦也,近藤 健介,4-2
3,カットボール,140km/h,ボール,廣畑 敦也,近藤 健介,4-2
4,ストレート,148km/h,ファウル  [ランエンドヒット],廣畑 敦也,近藤 健介,4-2
5,ストレート,148km/h,見三振,廣畑 敦也,近藤 健介,4-2
1,カーブ,117km/h,見逃し,廣畑 敦也,野村 佑希,4-2
2,カットボール,-,ボール,廣畑 敦也,野村 佑希,4-2
1,カーブ,117km/h,見逃し,廣畑 敦也,野村 佑希,4-2
2,カットボール,-,ボール,廣畑 敦也,野村 佑希,4-2
3,カットボール,141km/h,ボール,廣畑 敦也,野村 佑希,4-2
4,カーブ,118km/h,一邪飛,廣畑 敦也,野村 佑希,4-2
1,シュート,131km/h,ボール,加藤 貴之,マーティン,4-2
2,スライダー,119km/h,二飛  [高々と舞い上がる],加藤 貴之,マーティン,4-2
1,スライダー,120km/h,見逃し,加藤 貴之,岡 大海,4-2
2,ストレート,136km/h,ボール,加藤 貴之,岡 大海,4-2
3,チェンジアップ,113km/h,見逃し,加藤 貴之,岡 大海,4-2
4,スローカーブ,-,二失  [リプレー検証後判定変わらず],加藤 貴之,岡 大海,4-2
1,スライダー,-,右２,加藤 貴之,安田 尚憲,4-2
1,ストレート,136km/h,見逃し,加藤 貴之,茶谷 健太,4-2
2,スライダー,123km/h,ファウル,加藤 貴之,茶谷 健太,4-2
3,ストレート,138km/h,見三振  [全く反応できず],加藤 貴之,茶谷 健太,4-2
1,スローカーブ,102km/h,ボール  [ワンバウンド],加藤 貴之,佐藤 都志也,4-2
2,ストレート,138km/h,ボール,加藤 貴之,佐藤 都志也,4-2
3,カットボール,128km/h,空振り,加藤 貴之,佐藤 都志也,4-2
4,ストレート,138km/h,ボール,加藤 貴之,佐藤 都志也,4-2
5,フォーク,131km/h,見逃し,加藤 貴之,佐藤 都志也,4-2
6,フォーク,133km/h,ファウル,加藤 貴之,佐藤 都志也,4-2
7,ストレート,-,一ゴロ,加藤 貴之,佐藤 都志也,4-2
1,カーブ,117km/h,見逃し,廣畑 敦也,今川 優馬,4-2
2,カットボール,139km/h,ファウル,廣畑 敦也,今川 優馬,4-2
3,スライダー,130km/h,ボール  [ワンバウンド],廣畑 敦也,今川 優馬,4-2
4,カットボール,141km/h,ボール,廣畑 敦也,今川 優馬,4-2
5,ストレート,149km/h,ボール,廣畑 敦也,今川 優馬,4-2
6,ストレート,-,中飛,廣畑 敦也,今川 優馬,4-2
1,ストレート,-,二ゴロ  [引っかけ],廣畑 敦也,古川 裕大,4-2
1,ストレート,147km/h,ボール,廣畑 敦也,万波 中正,4-2
2,ストレート,147km/h,ボール,廣畑 敦也,万波 中正,4-2
3,カーブ,119km/h,ボール,廣畑 敦也,万波 中正,4-2
4,カットボール,141km/h,四球,廣畑 敦也,万波 中正,4-2
1,ストレート,148km/h,ボール,廣畑 敦也,佐藤 龍世,4-2
2,ストレート,146km/h,ボール,廣畑 敦也,佐藤 龍世,4-2
3,カットボール,139km/h,ボール,廣畑 敦也,佐藤 龍世,4-2
4,ストレート,147km/h,見逃し,廣畑 敦也,佐藤 龍世,4-2
5,ストレート,148km/h,四球,廣畑 敦也,佐藤 龍世,4-2
1,カーブ,121km/h,見逃し,廣畑 敦也,梅林 優貴,4-2
2,ストレート,147km/h,右飛  [フェンスギリギリ、スライディングキャッチ、好プレイ],廣畑 敦也,梅林 優貴,4-2
1,スライダー,120km/h,ファウル,加藤 貴之,荻野 貴司,4-2
2,フォーク,-,ファウル,加藤 貴之,荻野 貴司,4-2
3,フォーク,-,左飛,加藤 貴之,荻野 貴司,4-2
1,スローカーブ,101km/h,見逃し  [セーフティバント、バント構え],加藤 貴之,髙部 瑛斗,4-2
2,フォーク,-,ファウル,加藤 貴之,髙部 瑛斗,4-2
3,カットボール,132km/h,ファウル,加藤 貴之,髙部 瑛斗,4-2
4,チェンジアップ,112km/h,ファウル,加藤 貴之,髙部 瑛斗,4-2
5,チェンジアップ,-,投安  [投手直撃],加藤 貴之,髙部 瑛斗,4-2
1,チェンジアップ,-,左安,加藤 貴之,中村 奨吾,4-2
1,ストレート,136km/h,ファウル,加藤 貴之,山口 航輝,4-2
2,フォーク,-,ボール,加藤 貴之,山口 航輝,4-2
1,ストレート,136km/h,ファウル,加藤 貴之,山口 航輝,4-2
2,フォーク,-,ボール,加藤 貴之,山口 航輝,4-2
3,スローカーブ,-,投ゴロ  [ボテボテ],加藤 貴之,山口 航輝,4-2
1,ストレート,136km/h,見逃し,佐々木 千隼,上川畑 大悟,4-2
2,シンカー,123km/h,ファウル,佐々木 千隼,上川畑 大悟,4-2
3,シンカー,127km/h,ボール  [ワンバウンド、ハーフスイング],佐々木 千隼,上川畑 大悟,4-2
4,スライダー,118km/h,空三振,佐々木 千隼,上川畑 大悟,4-2
1,スライダー,117km/h,見逃し  [セーフティバント、バント構え],佐々木 千隼,谷内 亮太,4-2
2,スライダー,117km/h,ボール,佐々木 千隼,谷内 亮太,4-2
3,スライダー,116km/h,空振り,佐々木 千隼,谷内 亮太,4-2
4,スライダー,-,二飛  [泳ぎ],佐々木 千隼,谷内 亮太,4-2
1,シンカー,-,二安  [強襲],佐々木 千隼,近藤 健介,4-2
1,スライダー,119km/h,ボール,佐々木 千隼,野村 佑希,4-2
2,ストレート,-,ファウル,佐々木 千隼,野村 佑希,4-2
3,スライダー,120km/h,空振り  [ハーフスイング],佐々木 千隼,野村 佑希,4-2
4,ストレート,142km/h,ボール,佐々木 千隼,野村 佑希,4-2
5,スライダー,119km/h,中飛  [泳ぎ、バットの先],佐々木 千隼,野村 佑希,4-2
1,チェンジアップ,110km/h,ボール,加藤 貴之,マーティン,4-2
2,ストレート,136km/h,ボール,加藤 貴之,マーティン,4-2
3,フォーク,128km/h,見逃し,加藤 貴之,マーティン,4-2
4,ストレート,-,二ゴロ  [好ポジショニング],加藤 貴之,マーティン,4-2
1,ストレート,136km/h,見逃し,加藤 貴之,岡 大海,4-2
2,カットボール,129km/h,中飛,加藤 貴之,岡 大海,4-2
1,ストレート,138km/h,見逃し,加藤 貴之,安田 尚憲,4-2
2,スライダー,-,右安,加藤 貴之,安田 尚憲,4-2
1,チェンジアップ,112km/h,見逃し,加藤 貴之,茶谷 健太,4-2
2,カットボール,127km/h,空振り  [ハーフスイング],加藤 貴之,茶谷 健太,4-2
3,カットボール,129km/h,ファウル,加藤 貴之,茶谷 健太,4-2
4,チェンジアップ,-,右安  [バットの先],加藤 貴之,茶谷 健太,4-2
1,カットボール,-,一飛  [詰り、観客ため息],加藤 貴之,井上 晴哉,4-2
1,カットボール,141km/h,見逃し,唐川 侑己,今川 優馬,4-2
2,カットボール,142km/h,空振り  [ファウルチップ],唐川 侑己,今川 優馬,4-2
3,ストレート,-,ファウル,唐川 侑己,今川 優馬,4-2
4,カットボール,142km/h,ファウル,唐川 侑己,今川 優馬,4-2
5,カーブ,114km/h,ボール  [ワンバウンド],唐川 侑己,今川 優馬,4-2
6,カットボール,141km/h,ボール,唐川 侑己,今川 優馬,4-2
7,カットボール,138km/h,ファウル,唐川 侑己,今川 優馬,4-2
8,カットボール,141km/h,ボール,唐川 侑己,今川 優馬,4-2
9,カットボール,140km/h,四球  [打者ガッツポーズ],唐川 侑己,今川 優馬,4-2
1,カットボール,-,投犠打  [セーフティバント],唐川 侑己,古川 裕大,4-2
1,カットボール,141km/h,見逃し,唐川 侑己,万波 中正,4-2
2,カットボール,-,右飛  [バットの先、走者動けず],唐川 侑己,万波 中正,4-2
1,カットボール,141km/h,ファウル,唐川 侑己,佐藤 龍世,5-2
2,カットボール,142km/h,ファウル,唐川 侑己,佐藤 龍世,5-2
3,ストレート,143km/h,ファウル,唐川 侑己,佐藤 龍世,5-2
4,ストレート,144km/h,ボール,唐川 侑己,佐藤 龍世,5-2
5,カットボール,-,右２  [フェンス直撃、打者ガッツポーズ],唐川 侑己,佐藤 龍世,5-2
1,カットボール,140km/h,ボール,唐川 侑己,梅林 優貴,5-2
2,カットボール,140km/h,右飛,唐川 侑己,梅林 優貴,5-2
1,ストレート,146km/h,見逃し,メネズ,荻野 貴司,5-2
2,チェンジアップ,134km/h,ボール  [ワンバウンド、ハーフスイング],メネズ,荻野 貴司,5-2
3,ストレート,-,三ゴロ,メネズ,荻野 貴司,5-2
1,スライダー,131km/h,ボール,メネズ,髙部 瑛斗,5-2
2,ストレート,144km/h,ファウル,メネズ,髙部 瑛斗,5-2
3,ストレート,148km/h,ボール,メネズ,髙部 瑛斗,5-2
4,スライダー,-,ファウル  [セーフティバント、バントファウル],メネズ,髙部 瑛斗,5-2
5,ストレート,148km/h,空三振,メネズ,髙部 瑛斗,5-2
1,チェンジアップ,136km/h,ボール  [ワンバウンド],メネズ,中村 奨吾,5-2
2,チェンジアップ,134km/h,ボール,メネズ,中村 奨吾,5-2
3,ストレート,144km/h,ボール,メネズ,中村 奨吾,5-2
4,ストレート,147km/h,見逃し,メネズ,中村 奨吾,5-2
5,ストレート,147km/h,見逃し,メネズ,中村 奨吾,5-2
6,ストレート,148km/h,四球,メネズ,中村 奨吾,5-2
1,ストレート,146km/h,ファウル,メネズ,山口 航輝,5-2
2,ストレート,-,右飛,メネズ,山口 航輝,5-2
1,カットボール,136km/h,ボール  [ハーフスイング],田中 靖洋,上川畑 大悟,5-2
2,シュート,145km/h,中飛,田中 靖洋,上川畑 大悟,5-2
1,シュート,144km/h,見逃し,田中 靖洋,谷内 亮太,5-2
2,シュート,-,ファウル,田中 靖洋,谷内 亮太,5-2
3,カットボール,-,中安,田中 靖洋,谷内 亮太,5-2
1,シュート,143km/h,見逃し,田中 靖洋,近藤 健介,5-2
2,シュート,145km/h,ボール,田中 靖洋,近藤 健介,5-2
3,シュート,-,右２  [ランエンドヒット],田中 靖洋,近藤 健介,5-2
1,シュート,-,三失  [送球が当たる],田中 靖洋,野村 佑希,7-2
1,シュート,143km/h,空振り,田中 靖洋,今川 優馬,7-2
2,シュート,145km/h,ファウル,田中 靖洋,今川 優馬,7-2
3,カットボール,140km/h,ボール,田中 靖洋,今川 優馬,7-2
4,カットボール,-,ボール  [ワンバウンド],田中 靖洋,今川 優馬,7-2
1,シュート,143km/h,空振り,田中 靖洋,今川 優馬,8-2
2,シュート,145km/h,ファウル,田中 靖洋,今川 優馬,8-2
3,カットボール,140km/h,ボール,田中 靖洋,今川 優馬,8-2
4,カットボール,-,ボール  [ワンバウンド],田中 靖洋,今川 優馬,8-2
5,カットボール,-,左犠飛  [泳ぎ、バットの先],田中 靖洋,今川 優馬,8-2
1,シュート,144km/h,ボール,田中 靖洋,古川 裕大,8-2
2,シュート,146km/h,ボール,田中 靖洋,古川 裕大,8-2
3,シュート,144km/h,ボール,田中 靖洋,古川 裕大,8-2
4,シュート,143km/h,四球,田中 靖洋,古川 裕大,8-2
1,シュート,144km/h,空振り,田中 靖洋,万波 中正,8-2
2,カットボール,-,三ゴロ  [引っかけ],田中 靖洋,万波 中正,8-2
1,ツーシーム,149km/h,見逃し,ロドリゲス,マーティン,8-2
2,ツーシーム,151km/h,ボール,ロドリゲス,マーティン,8-2
3,ツーシーム,149km/h,中飛  [痛烈な当たり],ロドリゲス,マーティン,8-2
1,ツーシーム,152km/h,見逃し,ロドリゲス,岡 大海,8-2
2,ツーシーム,152km/h,見逃し,ロドリゲス,岡 大海,8-2
3,ツーシーム,153km/h,ボール,ロドリゲス,岡 大海,8-2
4,ツーシーム,153km/h,空三振,ロドリゲス,岡 大海,8-2
